run_index,scenario,seed,simulated_ebitda,simulated_contract_revenue,retained_pct_of_base_contract
433,de_risked,42,865437.841548,2431073.380276,0.759710
434,de_risked,42,995146.211262,3172264.064357,0.991333
435,de_risked,42,1000396.023496,3202262.991406,1.000707
436,de_risked,42,997327.726681,3184729.866749,0.995228
437,de_risked,42,996324.990059,3178999.943192,0.993437
438,de_risked,42,993378.304997,3162161.742841,0.988176
439,de_risked,42,902184.810821,2641056.061835,0.825330
440,de_risked,42,904791.044136,2655948.823634,0.829984
441,de_risked,42,996421.167467,3179549.528383,0.993609
442,de_risked,42,962733.945766,2987051.118664,0.933453
443,de_risked,42,998807.352782,3193184.873042,0.997870
444,de_risked,42,999196.205225,3195406.887002,0.998565
445,de_risked,42,959514.183921,2968652.479548,0.927704
446,de_risked,42,992129.222032,3155024.125898,0.985945
447,de_risked,42,994859.270511,3170624.402917,0.990820
448,de_risked,42,903575.683899,2649003.907992,0.827814
449,de_risked,42,995201.820533,3172581.831617,0.991432
450,de_risked,42,996747.752141,3181415.726517,0.994192
451,de_risked,42,953125.963343,2932148.361958,0.916296
452,de_risked,42,999641.707928,3197952.616731,0.999360
453,de_risked,42,998229.852480,3189884.871316,0.996839
454,de_risked,42,959641.232443,2969378.471105,0.927931
455,de_risked,42,996883.162289,3182189.498797,0.994434
456,de_risked,42,997305.551851,3184603.153436,0.995188
457,de_risked,42,996025.570386,3177288.973632,0.992903
458,de_risked,42,906220.173494,2664115.277110,0.832536
459,de_risked,42,998212.652208,3189786.584046,0.996808
460,de_risked,42,1002350.820803,3213433.261732,1.004198
461,de_risked,42,999775.914636,3198719.512203,0.999600
462,de_risked,42,998737.551579,3192786.009022,0.997746
463,de_risked,42,901460.963353,2636919.790586,0.824037
464,de_risked,42,995894.665846,3176540.947689,0.992669
465,de_risked,42,992982.399248,3159899.424273,0.987469
466,de_risked,42,995969.762153,3176970.069448,0.992803
467,de_risked,42,1003726.821802,3221296.124581,1.006655
468,de_risked,42,999470.193187,3196972.532499,0.999054
469,de_risked,42,999462.470242,3196928.401384,0.999040
470,de_risked,42,995760.604636,3175774.883635,0.992430
471,de_risked,42,999438.127119,3196789.297822,0.998997
472,de_risked,42,900721.183299,2632692.475994,0.822716
473,de_risked,42,999282.416525,3195899.523001,0.998719
474,de_risked,42,1000405.812688,3202318.929647,1.000725
475,de_risked,42,1001212.677691,3206929.586805,1.002165
476,de_risked,42,902960.344861,2645487.684922,0.826715
477,de_risked,42,993488.931314,3162793.893224,0.988373
478,de_risked,42,995693.915268,3175393.801533,0.992311
479,de_risked,42,959420.748369,2968118.562107,0.927537
480,de_risked,42,959115.562332,2966374.641899,0.926992
481,de_risked,42,996875.893216,3182147.961236,0.994421
482,de_risked,42,864480.680236,2425603.887065,0.758001
483,de_risked,42,992595.931819,3157691.038964,0.986778
484,de_risked,42,898430.161643,2619600.923672,0.818625
485,de_risked,42,996840.370488,3181944.974220,0.994358
486,de_risked,42,771831.297948,1896178.845416,0.592556
487,de_risked,42,900611.101459,2632063.436906,0.822520
488,de_risked,42,994983.046422,3171331.693842,0.991041
489,de_risked,42,996597.279959,3180555.885480,0.993924
490,de_risked,42,994825.715005,3170432.657174,0.990760
491,de_risked,42,996433.034462,3179617.339786,0.993630
492,de_risked,42,809152.345116,2109441.972090,0.659201
493,de_risked,42,999293.368253,3195962.104302,0.998738
494,de_risked,42,998577.521382,3191871.550754,0.997460
495,de_risked,42,960374.790486,2973570.231346,0.929241
496,de_risked,42,955563.596614,2946077.694935,0.920649
497,de_risked,42,954405.053324,2939457.447568,0.918580
498,de_risked,42,994838.393172,3170505.103839,0.990783
499,de_risked,42,905386.825781,2659353.290180,0.831048
500,de_risked,42,1001347.851354,3207702.007737,1.002407
501,de_risked,42,959755.023762,2970028.707211,0.928134
502,de_risked,42,996813.157588,3181789.471933,0.994309
503,de_risked,42,902525.322242,2643001.841384,0.825938
504,de_risked,42,993318.193238,3161818.247072,0.988068
505,de_risked,42,862588.910983,2414793.777047,0.754623
506,de_risked,42,956058.803447,2948907.448270,0.921534
507,de_risked,42,921752.163737,2752869.507070,0.860272
508,de_risked,42,866151.189952,2435149.656866,0.760984
